compound,tyre_age,lgb_deg,xgb_deg,cat_deg,ens_deg
MEDIUM,40,6.084088729115308,4.064292907714844,-0.09174621004754613,3.2533191420823755
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.020957618865964,1.2830276489257812,1.185526916138386,1.1657764007301523
MEDIUM,10,2.1056530466405547,1.86871337890625,1.2918012501042142,1.7423529978194665
MEDIUM,15,2.1627860538266077,1.4386062622070312,1.3614119682492714,1.641501386960016
MEDIUM,20,2.305895252236539,1.3602676391601562,1.4599975951203845,1.6952698616276365
MEDIUM,30,2.331389067758238,1.7138595581054688,1.6334320557680115,1.8817725200476616
MEDIUM,40,2.331389067758238,1.5899429321289062,1.633256738194845,1.8404233065463274
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.45277175037112727,-0.7828521728515625,0.8912006433782693,0.19425624088221127
MEDIUM,10,1.4893851291033684,-0.7452316284179688,2.215704249604542,0.9986004700414526
MEDIUM,15,1.5023099654730174,-0.823516845703125,2.238264127212588,0.9845013093748207
MEDIUM,20,1.4803383420578342,-0.8360519409179688,2.408023362140028,1.032663195908711
MEDIUM,30,2.22729723420683,0.45685577392578125,2.621281801280446,1.775056582532514
MEDIUM,40,2.22729723420683,0.36181640625,2.6224324252157203,1.7437922983859124
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,6.557177705074139,7.3222503662109375,2.473485506691432,5.385281606311992
MEDIUM,10,6.771158864273218,9.185661315917969,-1.1945614840086591,4.792486813170484
MEDIUM,15,6.711666893033254,9.108909606933594,-2.1654976421922356,4.4087922077375765
MEDIUM,20,6.969140740779778,10.054595947265625,-1.7787894892610296,4.940726073267797
MEDIUM,30,7.49086092232065,10.960319519042969,0.5626852922438559,6.226201654060986
MEDIUM,40,7.49086092232065,10.651649475097656,0.5639881515508733,6.123810647526668
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.7881368981237955,-0.10951995849609375,-0.5005467716755732,0.3562047850376615
MEDIUM,10,1.77571852242815,-0.6561355590820312,0.3573394480773544,0.46987443690538555
MEDIUM,15,1.5797737459086392,-0.9026947021484375,0.23997496525285555,0.2845207584634153
MEDIUM,20,1.5179179702758177,-1.0840530395507812,0.08800427569040892,0.15136226998325242
MEDIUM,30,1.756953324677653,-0.6759796142578125,0.4542459877266509,0.4911646200316966
MEDIUM,40,1.756953324677653,-0.8587493896484375,0.45539661166193923,0.43066931515348017
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,2.427690232283524,1.7399749755859375,0.9499834624879355,1.6822496137790495
MEDIUM,10,3.3234547831961123,5.026878356933594,3.1645078492760064,3.8354860542511062
MEDIUM,15,3.510802970601844,5.886131286621094,3.4220621904982664,4.271236658474578
MEDIUM,20,3.5968583621152703,5.880714416503906,3.536808636665512,4.3368387172189955
MEDIUM,30,3.476752382735114,6.096763610839844,4.15186821344146,4.585598155149242
MEDIUM,40,3.476752382735114,5.9500732421875,4.151692895868294,4.536660925569663
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.1356717076858729,0.3473358154296875,1.0701890310993036,0.5327097962501028
MEDIUM,10,1.9854239399815157,2.2000350952148438,2.104045758999689,2.0983761230412057
MEDIUM,15,1.9318397193401609,2.2941513061523438,2.1592679496496743,2.132020574561622
MEDIUM,20,1.858918670422213,2.3681182861328125,2.200914577623081,2.1480704556484227
MEDIUM,30,1.9274847396111596,2.5038299560546875,2.399917125763423,2.284582402222597
MEDIUM,40,1.9274847396111596,2.3081741333007812,2.3997418081902566,2.2193303025625397
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.3098371472815842,1.1602859497070312,1.273435357588184,1.247289453386685
MEDIUM,10,3.568219219009393,3.8130874633789062,2.6897696299412672,3.3428834519295236
MEDIUM,15,3.850388936707475,4.281822204589844,3.057479105618796,3.7171019950128965
MEDIUM,20,4.100256357857091,4.347991943359375,2.8377847569227015,3.7417015222233516
MEDIUM,30,4.395254154419931,4.524925231933594,2.431399156472807,3.752303079866394
MEDIUM,40,4.395254154419931,4.445137023925781,2.4314473095764555,3.725735156415851
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.41886377483147896,-1.0275955200195312,0.16412060645679105,-0.1520894513148221
MEDIUM,10,1.171562471104295,-0.5142898559570312,0.9577669177978834,0.5351523291642195
MEDIUM,15,1.454115653938345,-0.1269683837890625,1.490507648828526,0.9400270823304737
MEDIUM,20,1.8141401217835522,0.00567626953125,1.6129782408383733,1.1412909808093445
MEDIUM,30,2.5244074097026754,0.13596343994140625,1.8111706815377033,1.4793987063943632
MEDIUM,40,2.5244074097026754,-0.05069732666015625,1.8123213054729916,1.4176069565580462
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.4172392131006717,3.629913330078125,-1.4650745815456503,1.147424227348182
MEDIUM,10,1.8407903680032973,2.93170166015625,-3.7540908765760292,0.2494626694213764
MEDIUM,15,0.7432234485329161,2.3365097045898438,-4.191181341081318,-0.44995163964070173
MEDIUM,20,0.8886245425926376,2.4162521362304688,-4.585791225301861,-0.5151032794784953
MEDIUM,30,2.3846880505788732,3.2278976440429688,-4.529867506716016,0.24974385190556347
MEDIUM,40,2.3846880505788732,3.1468582153320312,-4.528716882780728,0.2231442275591604
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-0.8784888615499966,-1.25848388671875,0.15178201100557942,-0.6451309507603327
MEDIUM,10,-1.4457821026798428,-0.5179061889648438,-1.120972607713398,-1.023135764464655
MEDIUM,15,-0.625967349445304,-0.26390838623046875,-0.766455649034711,-0.5544179723931393
MEDIUM,20,-0.5021238730021338,0.1251678466796875,-0.7893125583440792,-0.3934572388128572
MEDIUM,30,0.0036752248428371104,0.68719482421875,0.24053344456298476,0.31417460811636033
MEDIUM,40,0.0036752248428371104,0.45346832275390625,0.24168406849827306,0.2367009583850006
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.4586981760386948,0.7064132690429688,1.1945741643965135,1.1157603155866127
MEDIUM,10,2.4749198155546566,1.9743499755859375,2.6972554265438475,2.385816643669756
MEDIUM,15,2.317849657286672,2.0479812622070312,2.863463260474745,2.418565163877858
MEDIUM,20,2.4866566869294644,2.1555709838867188,3.6500337605578608,2.782817084309386
MEDIUM,30,2.5789867441091303,2.1531143188476562,3.7866406919627025,2.8590350285638806
MEDIUM,40,2.5789867441091303,2.0091018676757812,3.787791315897991,2.8114533322878543
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.7100856434975924,0.947052001953125,0.8809897616236952,1.1661694165186987
MEDIUM,10,3.2348367069023,2.1771621704101562,2.4262819321356517,2.5999255667841794
MEDIUM,15,3.213891384587484,2.3300399780273438,3.701809928388215,3.0898747827367714
MEDIUM,20,3.2385388105309545,2.4985733032226562,3.6704812485428704,3.142906122304467
MEDIUM,30,4.042535481276346,2.9450759887695312,3.938064557417789,3.6403700086851387
MEDIUM,40,4.042535481276346,2.864166259765625,3.9392151813530774,3.613813599170669
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.5799252093943892,1.9836578369140625,1.7223394079952214,1.7642039287457152
MEDIUM,10,1.0502756327877307,3.09979248046875,0.06494698049046121,1.3888905777141218
MEDIUM,15,0.795752126628031,4.038185119628906,0.5418049462615784,1.7873757783406887
MEDIUM,20,1.22908277296699,3.9937973022460938,1.6016451311047035,2.2804325076145346
MEDIUM,30,1.9244411297447783,5.7328033447265625,1.8822818646287516,3.1786246793560764
MEDIUM,40,1.9244411297447783,5.6341705322265625,1.882106547055585,3.145699816033428
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,6.037740846809456,9.623573303222656,7.159209315230868,7.624342283791762
MEDIUM,10,9.573155946171667,12.256820678710938,10.676446065450449,10.852811441289475
MEDIUM,15,9.625031680831484,14.439987182617188,10.82822759490763,11.649721356398274
MEDIUM,20,9.939002086014483,14.486099243164062,11.464407739209918,11.987021346991853
MEDIUM,30,10.497433626272723,15.664382934570312,13.206552327856926,13.16556287474667
MEDIUM,40,10.497433626272723,15.542892456054688,13.207855187163943,13.125538496843475
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,4.291103597181845,2.4095916748046875,1.82230454783992,2.8016198605356237
MEDIUM,10,4.272265876480162,3.0222549438476562,2.609628383507143,3.2748597301799407
MEDIUM,15,4.356748543884365,3.2020339965820312,3.227645472913167,3.5775073062899594
MEDIUM,20,4.333926430737293,3.1961288452148438,3.2030362263060255,3.55969736879743
MEDIUM,30,4.418006175113433,3.321197509765625,3.289026470256374,3.6581017848201896
MEDIUM,40,4.418006175113433,3.261199951171875,3.2903293295633915,3.6385663213527835
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.9695274459924406,0.9382705688476562,1.0197149261236689,0.976648055379826
MEDIUM,10,2.03862261548187,2.64752197265625,2.458090427550033,2.3880616098008716
MEDIUM,15,2.0938776283036162,2.7473373413085938,2.460334557048796,2.4396421423035974
MEDIUM,20,2.1500780434510034,2.5593185424804688,2.3135630362596373,2.3435539176148836
MEDIUM,30,2.6256967465247527,2.8116073608398438,1.9763466228429394,2.4607624555130485
MEDIUM,40,2.6256967465247527,2.6925506591796875,1.9774972467782135,2.421495801311366
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.7032881712126766,5.184181213378906,-3.3601716289419272,1.0939566398150475
MEDIUM,10,-0.13857515379214647,3.7304534912109375,-3.1974638854375,0.08179903496686336
MEDIUM,15,-1.5515340453178936,0.7327194213867188,-2.76407460552025,-1.2140930237161314
MEDIUM,20,-1.3331003045675232,0.7140960693359375,-1.9867822620031745,-0.8793836267805517
MEDIUM,30,-1.126623521594837,1.9679336547851562,-0.9347042354172288,-0.028488390175994027
MEDIUM,40,-1.126623521594837,1.8861465454101562,-0.9335536114819405,-0.05533713531826834
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.4573295448502392,-0.14981842041015625,-0.3467301409884129,0.2915165319250832
MEDIUM,10,3.700066024137513,0.1932220458984375,1.3894987608416187,1.7243205742366143
MEDIUM,15,3.6367739716620378,0.0855712890625,1.5621887876534828,1.7286989691175023
MEDIUM,20,3.6798161669543106,0.35698699951171875,1.7304765370670623,1.8915931318739183
MEDIUM,30,3.7949827402780585,0.68878173828125,2.081701623496798,2.1614154484986727
MEDIUM,40,3.7949827402780585,0.47057342529296875,2.0807694593813153,2.088384615612327
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-10.828709002724736,-6.6887054443359375,-1.8898321305703831,-6.32611799655281
MEDIUM,10,-9.777154110630505,-6.754417419433594,-7.072945543011727,-7.825173712510733
MEDIUM,15,-9.964255553337537,-6.809761047363281,-8.013582871594949,-8.231654427803235
MEDIUM,20,-10.1313778265215,-6.897666931152344,-7.917927457434317,-8.280569903729614
MEDIUM,30,-8.451363848669814,-5.274803161621094,-8.267913611117478,-7.328864872345164
MEDIUM,40,-8.451363848669814,-5.467803955078125,-8.26676298718219,-7.39276906484848
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-0.3072411483940556,-0.14977264404296875,0.8151799534091282,0.13739161532564026
MEDIUM,10,-0.1690183023497127,-2.1229095458984375,1.8735030973292197,-0.10639631156752216
MEDIUM,15,-0.6708758912788113,-2.0420913696289062,1.7772015801159853,-0.27241304138068756
MEDIUM,20,-0.3018016663575338,-1.5109176635742188,1.8722913459961035,0.05494320538258535
MEDIUM,30,-0.01877575495284134,-1.1199493408203125,1.6136329769827142,0.1846741350003498
MEDIUM,40,-0.01877575495284134,-1.2205276489257812,1.6147836009180025,0.1515643233251609
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-2.8624002935388404,-2.7155532836914062,1.0718382239277418,-1.4388783753485512
MEDIUM,10,-2.935833827954397,-1.8009872436523438,1.9929443989099411,-0.8356341140360541
MEDIUM,15,-3.1650023259145854,-1.8485641479492188,1.4075470105106689,-1.1287615793426085
MEDIUM,20,-3.0186682301041685,-1.7138519287109375,1.39236736698804,-1.0427314956329639
MEDIUM,30,-1.9522172309422814,0.2508087158203125,1.1132076588789488,-0.14715113148737657
MEDIUM,40,-1.9522172309422814,0.0641937255859375,1.114358282814237,-0.20892762903005746
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,2.657551082103055,-0.230072021484375,0.6298217903997738,0.9869462151045525
MEDIUM,10,3.2228240087471676,-0.32733917236328125,1.381312640764122,1.396529621454846
MEDIUM,15,2.0398516765086043,-1.0170440673828125,1.5073505476880626,0.8352682427448173
MEDIUM,20,2.0081391770476102,-1.0807952880859375,1.6626385282442016,0.8582172961216656
MEDIUM,30,2.6221370538887214,-0.264312744140625,1.7256511995137913,1.3471711871041236
MEDIUM,40,2.6221370538887214,-0.46221160888671875,1.7247190353983086,1.2809072884892458
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,2.5711815455061924,2.6432266235351562,0.7229935851083837,1.9494431861404422
MEDIUM,10,-0.7673813159547507,-0.05896759033203125,0.6833818222384735,-0.024458049817852157
MEDIUM,15,-1.1127711228975699,-0.220001220703125,0.9230410608066677,-0.10401016082218462
MEDIUM,20,-0.8506442128515914,-0.1581268310546875,1.1376244938049922,0.07478298574565656
MEDIUM,30,-0.7095114044564639,1.56561279296875,1.1115942078674266,0.6848212902908841
MEDIUM,40,-0.7095114044564639,1.4500579833984375,1.1127448318027149,0.6467214365515019
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,4.942621429324831,4.413291931152344,8.557484334393507,6.029259654567838
MEDIUM,10,4.12313921168365,4.798553466796875,8.073601215880004,5.728443576486157
MEDIUM,15,2.55612722164706,4.5518035888671875,5.929384759049128,4.399660659858796
MEDIUM,20,2.758601477724511,4.857032775878906,6.570634964926583,4.789677040960299
MEDIUM,30,3.713726286390724,4.9464111328125,6.598239174228226,5.132273727561085
MEDIUM,40,3.713726286390724,4.824615478515625,6.5993897981635,5.09209447779088
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.2391740911480866,0.8973541259765625,-1.953025170425306,0.009951864712334668
MEDIUM,10,-0.4247904034495207,-0.27330780029296875,-2.1690025506460415,-0.983732481775192
MEDIUM,15,-0.8280686373599053,-0.3940582275390625,-2.24726155201067,-1.1793155607265504
MEDIUM,20,-0.9036243581846435,-0.6071014404296875,-2.001894649599535,-1.1885529529979522
MEDIUM,30,0.08044825151726798,-0.1334075927734375,-2.005647491993642,-0.7196730618708642
MEDIUM,40,0.08044825151726798,-0.24291229248046875,-2.004496868058368,-0.7557570708028578
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.3585606352685602,-1.2096328735351562,-0.8036700956681244,-0.5700228108604506
MEDIUM,10,2.2030918083998046,3.0053176879882812,1.525373081769601,2.2335967076709125
MEDIUM,15,2.886036993617708,4.6338958740234375,2.254283698946665,3.247678693492361
MEDIUM,20,3.1935337914637785,1.2962112426757812,1.8817496501483078,2.10303451498595
MEDIUM,30,2.754453827311494,2.6990127563476562,2.3268488492872024,2.586579330010153
MEDIUM,40,2.754453827311494,2.3876190185546875,2.3259166851717197,2.482499911401945
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,2.9620452920090514,6.967689514160156,0.8574103484133815,3.5613478158071814
MEDIUM,10,-2.1300600621853363,0.7080841064453125,-0.9781939687497072,-0.7819612565557179
MEDIUM,15,-3.880057135240307,-0.08071136474609375,-1.754483264932972,-1.871487911596958
MEDIUM,20,-3.7613826719180565,-0.18576812744140625,-1.909426028508335,-1.922958606512779
MEDIUM,30,-3.5444810907155926,-0.18610382080078125,-2.1919238430198504,-1.9529250693367146
MEDIUM,40,-3.5444810907155926,-0.33412933349609375,-2.190773219084562,-2.0018438833538426
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.7571431235901258,-0.06055450439453125,1.1344445738259736,0.6165196024976609
MEDIUM,10,3.084426209690079,2.1980361938476562,2.986704181102084,2.754945293556517
MEDIUM,15,3.161072592593655,2.3467178344726562,3.33797747410388,2.9515458126529666
MEDIUM,20,3.4138971739572668,2.7265243530273438,3.573931213463027,3.2407851412712887
MEDIUM,30,3.8920859105801497,4.131622314453125,4.22896288423955,4.089599704985602
MEDIUM,40,3.8920859105801497,3.9832534790039062,4.228787566666384,4.040103224639779
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,8.423504841175287,14.256393432617188,12.033223364134628,11.62818225370738
MEDIUM,10,7.365082636039617,13.908714294433594,-0.17095077331360642,6.912330513194732
MEDIUM,15,7.567382281195449,13.454338073730469,-2.8475732226270907,5.88995735963114
MEDIUM,20,8.190182085946972,14.652763366699219,-1.3284179187039484,7.017730610516907
MEDIUM,30,9.222334830921085,16.17596435546875,-0.5052372306921171,8.140483139690915
MEDIUM,40,9.222334830921085,16.04802703857422,-0.5054125482652836,8.09779426639956
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.6645203768173786,0.1344451904296875,0.7120997000563563,0.8219437058091472
MEDIUM,10,1.5245460261220103,0.8224411010742188,1.1463055629669583,1.1584562644473095
MEDIUM,15,1.5273000413897364,0.7763290405273438,1.1319735850872519,1.1389588023760524
MEDIUM,20,1.634856755266469,0.8520584106445312,1.1942605652148899,1.220094008670003
MEDIUM,30,2.221432048744987,0.8433837890625,1.2020231495023666,1.4061042601287994
MEDIUM,40,2.221432048744987,0.6543731689453125,1.2031737734376549,1.3435295592197605
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.5786337040154876,0.7570571899414062,0.569239488299246,0.6348006126425787
MEDIUM,10,1.3097458167912066,0.22255706787109375,1.0054152326922576,0.8411729854037873
MEDIUM,15,1.4764549954243051,0.21805572509765625,1.0149586046207304,0.8959237172280723
MEDIUM,20,1.6995322875703494,0.8103485107421875,1.2047090767242565,1.2303763070187443
MEDIUM,30,2.4630698167850227,1.467742919921875,0.9636476940901701,1.6075484502402162
MEDIUM,40,2.4630698167850227,1.3537216186523438,0.9634723765170037,1.569496274210735
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.3280357249289239,0.7213134765625,0.9064305693116523,0.9785753526449241
MEDIUM,10,0.7229340491720535,0.30467987060546875,2.8761076061518764,1.3358782052706601
MEDIUM,15,-0.9349683963415458,-3.3058013916015625,3.1506444590165614,-0.2974268296170237
MEDIUM,20,-1.2738210868773905,-3.8821487426757812,3.0886530027490124,-0.618677446340854
MEDIUM,30,-1.6576849440805006,-4.601325988769531,3.1722140044104066,-0.9509500757937133
MEDIUM,40,-1.6576849440805006,-4.82354736328125,3.171281840294924,-1.0253180264211466
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,2.7209691810635803,0.1081390380859375,-0.0868643837460894,0.8693603300509096
MEDIUM,10,1.3556041677693287,1.2211151123046875,1.2428863548883555,1.2714107983187404
MEDIUM,15,1.0126778356078887,0.9622268676757812,1.307587023492161,1.0989070874937994
MEDIUM,20,1.3939006284292645,1.1269760131835938,1.7885448007692162,1.4428493780892637
MEDIUM,30,2.2402468452643802,1.4265289306640625,1.7941325433944257,1.813253975341226
MEDIUM,40,2.2402468452643802,1.2524185180664062,1.7952831673296998,1.7556438960070153
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.7781813405615026,0.7786178588867188,0.3627614354160471,0.6331821516743048
MEDIUM,10,1.567544380769732,0.04064178466796875,1.4274995098220415,1.0098628696049161
MEDIUM,15,1.7828047879554134,0.5506744384765625,1.7728832589554457,1.3688029959755994
MEDIUM,20,1.835642318347766,0.564666748046875,1.75709605953908,1.3847206598690462
MEDIUM,30,1.9375088629268475,0.5923385620117188,1.8634899897196249,1.4634479903810416
MEDIUM,40,1.9375088629268475,0.41040802001953125,1.8631620864897656,1.4027157244629507
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-0.42850385487645326,-0.28591156005859375,0.027049275961601893,-0.22182643868804064
MEDIUM,10,1.1128322985118047,1.5962905883789062,-0.11640436863635273,0.8444302891027036
MEDIUM,15,1.1701651665625405,1.9014434814453125,-0.1680861927650028,0.9462457430153677
MEDIUM,20,1.4882763161136836,1.9122695922851562,-0.18891380075433517,1.0435494610818665
MEDIUM,30,1.3379278973551152,2.0049972534179688,-0.05701199629402254,1.072808045118407
MEDIUM,40,1.3379278973551152,1.8097686767578125,-0.05586137235873423,1.0081615743253707
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,5.062674083781147,0.0235137939453125,12.267605114840464,5.901018471153662
MEDIUM,10,2.9544158113580323,-0.974945068359375,6.973390041336245,3.0493861892384615
MEDIUM,15,3.4279434246688396,-1.5508804321289062,5.501809357033395,2.493635314387845
MEDIUM,20,4.1583134015375975,-1.108001708984375,5.5714784687453545,2.8973716860601115
MEDIUM,30,5.174885944415635,-0.5604476928710938,6.027817344773709,3.5619297843118716
MEDIUM,40,5.174885944415635,-0.70751953125,6.028967968708983,3.5133287264119133
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.9046554873838204,0.47491455078125,0.22947394837200363,0.5255660657276735
MEDIUM,10,2.7776695639963407,2.3101882934570312,1.968085931169881,2.339046291678983
MEDIUM,15,3.2877366433104527,2.5465774536132812,2.2603776214019717,2.6818371260967098
MEDIUM,20,3.378735577393499,2.848388671875,2.2409432916014254,2.804492345213191
MEDIUM,30,3.3620373773536443,3.235809326171875,1.894178197148591,2.807120163206065
MEDIUM,40,3.3620373773536443,3.2220611572265625,1.8942263502522394,2.8025562153579955
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.5750307083401083,0.4895782470703125,1.5324890128299131,1.1985034887183446
MEDIUM,10,3.4093464171058656,2.178802490234375,2.9905432052999146,2.853012980882042
MEDIUM,15,3.4727568342004247,2.221710205078125,3.1416766135350827,2.9402418354535627
MEDIUM,20,3.4941327498413983,2.17706298828125,3.1027143213432993,2.918537686438256
MEDIUM,30,3.6769806243810166,2.5482025146484375,3.591478231629054,3.271007520720076
MEDIUM,40,3.6769806243810166,2.3978424072265625,3.5926288555643424,3.2213108397281047
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-1.1382797879066686,-0.9735488891601562,1.4085760855538325,-0.19354031453727316
MEDIUM,10,0.34356979264951804,1.1105194091796875,2.010404010635682,1.1814903488231039
MEDIUM,15,0.5854807793548247,1.9332046508789062,2.0639323518417996,1.5510908460771589
MEDIUM,20,0.5091227403390093,1.8750457763671875,1.9775361336129578,1.4772893475102649
MEDIUM,30,0.41538321602628514,2.239532470703125,2.1723702643499223,1.6370523703527908
MEDIUM,40,0.41538321602628514,2.09710693359375,2.172418417453571,1.5896142251258851
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.7855442731642484,0.223297119140625,0.27995243178371254,0.42155829658553046
MEDIUM,10,3.123335889232365,0.7577133178710938,1.668880370371042,1.8269547337606866
MEDIUM,15,3.9997716586120475,0.8163375854492188,1.7686702136400783,2.1595483875563986
MEDIUM,20,4.042763823854571,1.702728271484375,2.0473975334322176,2.565917833218464
MEDIUM,30,4.616452330074594,1.899200439453125,2.958049178292697,3.1316535060080497
MEDIUM,40,4.616452330074594,1.5473556518554688,2.9580973313963455,3.014438659497415
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,7.420619624489177,8.0029296875,10.300365606643084,8.620802234640209
MEDIUM,10,4.569331569375876,6.9468841552734375,8.81018343201363,6.843233915121132
MEDIUM,15,1.4536942436878633,5.6538848876953125,6.427336248115822,4.5909154248871005
MEDIUM,20,1.5147963029181284,5.3617706298828125,6.332095755469197,4.479703903605994
MEDIUM,30,2.422599963152507,7.09600830078125,7.194181482320502,5.646894793772091
MEDIUM,40,2.422599963152507,7.049049377441406,7.194006164747336,5.631187227902714
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,0.2739260466554754,0.21002960205078125,0.5348564002091223,0.3438034281874991
MEDIUM,10,1.3088644619185175,-0.964691162109375,1.917997543609843,0.7641617733055455
MEDIUM,15,1.290019885677566,-0.7398605346679688,2.22715802934691,0.9411102240064793
MEDIUM,20,1.482160705981812,-0.6066055297851562,2.3603133792589404,1.0930217090033665
MEDIUM,30,1.885306372854032,-0.2951202392578125,2.345366667843223,1.3195485478975542
MEDIUM,40,1.885306372854032,-0.48859405517578125,2.3450387646133635,1.2549701619371092
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,8.22693786291535,10.745872497558594,8.033441357183008,8.998619073241429
MEDIUM,10,6.207137123934999,9.654975891113281,8.768721570274877,8.250926084272592
MEDIUM,15,5.342121950642465,10.060554504394531,7.679054386586174,7.730770136412687
MEDIUM,20,6.1446965687296995,10.562705993652344,9.296005219862195,8.717783348216813
MEDIUM,30,6.258062200144664,12.341064453125,9.72289551862518,9.495453527699482
MEDIUM,40,6.258062200144664,12.167366027832031,9.722720201052013,9.437517444881365
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-0.19189327380266263,-0.6058502197265625,1.1250520071549914,0.13031072735729765
MEDIUM,10,2.8511464684286096,0.5638198852539062,2.2937006854322135,1.894261413100267
MEDIUM,15,2.827319156005217,0.4778594970703125,2.289479553967894,1.8565821459747838
MEDIUM,20,3.365768569264759,1.50439453125,3.556493695357503,2.8122126204305573
MEDIUM,30,3.838880918970588,2.17919921875,4.164941979412603,3.3998125017346723
MEDIUM,40,3.838880918970588,2.0463638305664062,4.166123312078696,3.3559656365547283
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.7865181790639895,0.3693695068359375,2.029427010065092,1.399206918166982
MEDIUM,10,2.061659655825096,1.7462692260742188,3.8567821739405446,2.5837767555739504
MEDIUM,15,1.9080982498535946,1.657928466796875,3.877497093397068,2.512837165914817
MEDIUM,20,2.0056405836153175,2.0496444702148438,3.9048043333624634,2.683856027055697
MEDIUM,30,2.472088784424841,2.2749099731445312,4.13065466247015,2.985881106367003
MEDIUM,40,2.472088784424841,2.1407394409179688,4.131805286405438,2.9415786532202617
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,-3.6874625261070264,-6.1630401611328125,0.7773961615916392,-2.952315296187251
MEDIUM,10,-1.4882960427966054,-4.5731201171875,1.1796607807118846,-1.5839686912958229
MEDIUM,15,-1.2880703051678353,-5.807075500488281,1.1790794871816814,-1.9317603111677073
MEDIUM,20,-1.5173676582200386,-5.943962097167969,1.1471486313436117,-2.06130880142841
MEDIUM,30,-1.4544252799159096,-5.1917877197265625,1.7523955674814715,-1.5792430325816866
MEDIUM,40,-1.4544252799159096,-5.337333679199219,1.75244372058512,-1.6277208758239965
MEDIUM,1,0.0,0.0,0.0,0.0
MEDIUM,5,1.342261648989549,0.5938491821289062,1.3864632983823952,1.1083407510806467
MEDIUM,10,3.624729074454123,2.7117843627929688,2.6283539532050213,2.9724176371289133
MEDIUM,15,3.6544203266858943,2.7302932739257812,2.826504755152513,3.057241545995737
MEDIUM,20,3.665156400326154,2.881744384765625,2.826188058644803,3.111000909380408
MEDIUM,30,4.126381063923262,3.6187591552734375,2.9348342619327212,3.540928176954978
MEDIUM,40,4.126381063923262,3.437896728515625,2.9359848858680095,3.481068384311129
HARD,1,0.0,0.0,0.0,0.0
HARD,5,0.9500387542015432,0.8170318603515625,0.9235931027398294,0.896482081499073
HARD,10,1.700075692220011,1.8484115600585938,1.574143405130755,1.7055001265033098
HARD,15,1.8808024354541573,2.9860153198242188,1.6969612934999532,2.184817174886817
HARD,20,2.2527000742714876,3.0193252563476562,1.8261390097993058,2.3590957498721963
HARD,30,2.90015428836152,3.3662872314453125,2.6707770770401282,2.9753230981239795
